uuid;id_evolution;id_voie_provisoire_gauche;id_voie_provisoire_droite;cleabs;geometrie;sens_de_circulation;type_d_adressage;prive;importance;nature;nombre_de_voies;acces;identifiant_fpb_voie_droite;identifiant_fpb_voie_gauche;commentaire_collecteur;ordrefinevol;wkt
45631674bdf1c84456d055b53b86ecd5;498cae2cb31b72fd74dc9a04d73af945;84242ff911504c748851e81a2f992cb8;84242ff911504c748851e81a2f992cb8;TRONROUT0000000002543606;0102000000050000009A999999F30D1941666666A6698C584166666666D40D1941CDCCCCCC6D8C584166666666BA0D1941000000C0728C584133333333B30D1941CDCCCC4C758C584166666666A40D19419A999959778C5841;;;;;;;;333220115;333220115;;;LINESTRING(410492.9 6435238.6,410485.1 6435255.2,410478.6 6435275,410476.8 6435285.2,410473.1 6435293.4)
8f8b8d4812ba50bc5ea188891d56898a;498cae2cb31b72fd74dc9a04d73af945;84242ff911504c748851e81a2f992cb8;84242ff911504c748851e81a2f992cb8;TRONROUT0000000002543588;01020000000C00000066666666A2101941666666C6568C58413333333335101941666666465B8C5841CDCCCCCCF00F1941CDCCCC4C5E8C584100000000AA0F194133333393608C584100000000600F1941CDCCCC4C628C584133333333150F19419A999919638C584166666666020F194133333353638C5841000000008C0E1941CDCCCC8C638C58419A999999510E1941CDCCCC4C648C5841666666662C0E194166666646658C5841CDCCCCCC100E1941000000C0668C58419A999999F30D1941666666A6698C5841;;;;;;;;333220115;333220115;;;LINESTRING(410664.6 6435163.1,410637.3 6435181.1,410620.2 6435193.2,410602.5 6435202.3,410584 6435209.2,410565.3 6435212.4,410560.6 6435213.3,410531 6435214.2,410516.4 6435217.2,410507.1 6435221.1,410500.2 6435227,410492.9 6435238.6)
dba0af64128f3c72927a8b51d5e0f341;498cae2cb31b72fd74dc9a04d73af945;3e74b8d493b5e8b30b955286d79dec69;3e74b8d493b5e8b30b955286d79dec69;TRONROUT0000000002543607;01020000000600000000000000641119419A999999488C58419A99999943111941666666464B8C58413333333333111941CDCCCC8C4C8C5841CDCCCCCCF0101941CDCCCCCC518C5841CDCCCCCCC410194100000000558C584166666666A2101941666666C6568C5841;;;;;;;;333220115;333220115;;;LINESTRING(410713 6435106.4,410704.9 6435117.1,410700.8 6435122.2,410684.2 6435143.2,410673.2 6435156,410664.6 6435163.1)
42d4e92bf0966ece03d5ab43170114eb;498cae2cb31b72fd74dc9a04d73af945;3e74b8d493b5e8b30b955286d79dec69;3e74b8d493b5e8b30b955286d79dec69;TRONROUT0000000002543608;01020000000300000000000000C2111941CDCCCCCC408C584166666666AE11194133333373428C584100000000641119419A999999488C5841;;;;;;;;333220115;333220115;;;LINESTRING(410736.5 6435075.2,410731.6 6435081.8,410713 6435106.4)
61639d063dca83eea5754197c8d40646;498cae2cb31b72fd74dc9a04d73af945;3e74b8d493b5e8b30b955286d79dec69;3e74b8d493b5e8b30b955286d79dec69;TRONROUT0000000002543613;0102000000020000000000000014121941333333D3398C584100000000C2111941CDCCCCCC408C5841;;;;;;;;333220115;333220115;;;LINESTRING(410757 6435047.3,410736.5 6435075.2)
aacdcddc547021f792eefc7e654bce8b;498cae2cb31b72fd74dc9a04d73af945;a2a65e79bfb554901156e6e6056d133f;a2a65e79bfb554901156e6e6056d133f;TRONROUT0000000002542695;01020000000500000066666666C61619419A9999990B8C5841000000006A161941666666060C8C58419A9999992D161941CDCCCC6C0C8C58410000000014161941CDCCCCEC0C8C58419A99999903161941CDCCCC6C0D8C5841;;;;;;;;333220115;333220115;;;LINESTRING(411057.6 6434862.4,411034.5 6434864.1,411019.4 6434865.7,411013 6434867.7,411008.9 6434869.7)
d337eb96b525eeecdd2a68363309213f;498cae2cb31b72fd74dc9a04d73af945;a2a65e79bfb554901156e6e6056d133f;a2a65e79bfb554901156e6e6056d133f;TRONROUT0000000002542692;010200000005000000CDCCCCCCEE151941333333130E8C5841CDCCCCCCDC151941666666260F8C58419A999999BF151941333333D3108C5841333333338F151941CDCCCC8C138C5841666666666E15194100000040158C5841;;;;;;;;333220115;333220115;;;LINESTRING(411003.7 6434872.3,410999.2 6434876.6,410991.9 6434883.3,410979.8 6434894.2,410971.6 6434901)
01e727d7fd5363e969c05c6ac6298e93;498cae2cb31b72fd74dc9a04d73af945;a2a65e79bfb554901156e6e6056d133f;a2a65e79bfb554901156e6e6056d133f;TRONROUT0000000002542680;010200000008000000666666666E15194100000040158C5841333333333F15194166666666178C5841333333330F1519419A9999B9188C584166666666C6141941000000201A8C58419A99999973141941333333B31B8C5841333333332F1419419A9999191D8C5841CDCCCCCCC813194133333333208C584100000000A813194100000040218C5841;;;;;;;;333220115;333220115;;;LINESTRING(410971.6 6434901,410959.8 6434909.6,410947.8 6434914.9,410929.6 6434920.5,410908.9 6434926.8,410891.8 6434932.4,410866.2 6434944.8,410858 6434949)
6d77acc32d49468b8bb931497385cd18;498cae2cb31b72fd74dc9a04d73af945;a2a65e79bfb554901156e6e6056d133f;a2a65e79bfb554901156e6e6056d133f;TRONROUT0000000002542678;01020000000500000000000000A813194100000040218C5841000000008413194166666666228C58419A99999941131941CDCCCCEC248C58419A99999907131941000000A0278C5841CDCCCCCCD8121941CDCCCCAC2A8C5841;;;;;;;;333220115;333220115;;;LINESTRING(410858 6434949,410849 6434953.6,410832.4 6434963.7,410817.9 6434974.5,410806.2 6434986.7)
63dbd0ba51cad6e555b6f855d43760f1;498cae2cb31b72fd74dc9a04d73af945;a2a65e79bfb554901156e6e6056d133f;a2a65e79bfb554901156e6e6056d133f;TRONROUT0000000002544219;010200000003000000CDCCCCCCD8121941CDCCCCAC2A8C5841000000008212194166666626318C58410000000014121941333333D3398C5841;;;;;;;;333220115;333220115;;;LINESTRING(410806.2 6434986.7,410784.5 6435012.6,410757 6435047.3)
1d8d512c1313c6d9e6368def2d9bc8a1;498cae2cb31b72fd74dc9a04d73af945;a2d8e8623042d5d9a1a1ceaca5d60fce;a2d8e8623042d5d9a1a1ceaca5d60fce;TRONROUT0000000002542677;0102000000020000009A99999903161941CDCCCC6C0D8C5841CDCCCCCCEE151941333333130E8C5841;;;;;;;;333220115;333220115;;;LINESTRING(411008.9 6434869.7,411003.7 6434872.3)
aa24d09840b3fbc69302b83ea5858521;f827fb395770233166cede89266241ea;;;;0102000000020000003C174C2E030C1941EF4F0FA3688C584198480BC2170B19418C27EA287D8C5841;;;;;;;;;;;;LINESTRING(410368.795212138 6435234.54780958,410309.939496168 6435316.63929166)
835f3f6ce8bbf893d607e9462b9b91c9;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002544191;01020000000D0000000000000018041941666666660C8C584100000000B8021941000000A0FA8B584100000000EE01194133333373F08B58419A999999C70119419A9999D9EE8B58419A9999998B01194100000060EC8B58419A9999994901194133333373EA8B58419A999999D30019419A999979E78B5841333333339B00194100000000E68B5841333333337300194133333353E48B5841333333334300194133333333E28B58413333333317001941CDCCCCCCDF8B584166666666E0FF18419A999919DC8B584100000000B6FF184133333353D98B5841;;;;;;;;333220088;333220088;;;LINESTRING(409862 6434865.6,409774 6434794.5,409723.5 6434753.8,409713.9 6434747.4,409698.9 6434737.5,409682.4 6434729.8,409652.9 6434717.9,409638.8 6434712,409628.8 6434705.3,409616.8 6434696.8,409605.8 6434687.2,409592.1 6434672.4,409581.5 6434661.3)
7f408d995f63d62b9d3fccba4bcd692d;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543964;01020000000400000066666666F6FC184166666666B68B58416666666600FD184133333313B68B58419A9999990BFD18419A9999D9B58B58419A99999917FD1841000000C0B58B5841;;;;;;;;333220088;333220088;;;LINESTRING(409405.6 6434521.6,409408.1 6434520.3,409410.9 6434519.4,409413.9 6434519)
92a09a3457e36bcbfa6b4bbd1e86f309;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543963;0102000000060000009A99999939FD1841000000A0BC8B58419A9999992FFD18419A9999F9BC8B58416666666624FD184133333333BD8B5841CDCCCCCC18FD184166666646BD8B5841CDCCCCCC0CFD184133333333BD8B58419A99999901FD184100000000BD8B5841;;;;;;;;333220088;333220088;;;LINESTRING(409422.4 6434546.5,409419.9 6434547.9,409417.1 6434548.8,409414.2 6434549.1,409411.2 6434548.8,409408.4 6434548)
34c649dd36120eee5fbb4f6f6618d276;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543951;0102000000050000003333333353FD18419A999939BA8B58419A9999994FFD1841CDCCCCECBA8B5841666666664AFD184133333393BB8B5841CDCCCCCC42FD184166666626BC8B58419A99999939FD1841000000A0BC8B5841;;;;;;;;333220088;333220088;;;LINESTRING(409428.8 6434536.9,409427.9 6434539.7,409426.6 6434542.3,409424.7 6434544.6,409422.4 6434546.5)
3c302236725de82ced0f9b31e4daa8e3;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543950;01020000000A0000009A99999917FD1841000000C0B58B58413333333323FD1841333333D3B58B5841666666662EFD1841CDCCCC0CB68B5841CDCCCCCC38FD184100000060B68B58410000000042FD1841333333D3B68B5841000000004AFD184166666666B78B5841333333334FFD1841CDCCCC0CB88B5841CDCCCCCC52FD1841000000C0B88B58410000000054FD184100000080B98B58413333333353FD18419A999939BA8B5841;;;;;;;;333220088;333220088;;;LINESTRING(409413.9 6434519,409416.8 6434519.3,409419.6 6434520.2,409422.2 6434521.5,409424.5 6434523.3,409426.5 6434525.6,409427.8 6434528.2,409428.7 6434531,409429 6434534,409428.8 6434536.9)
9c55c4e3a14e9f6674234bba16e5bc9c;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543926;0102000000030000009A99999939FD1841000000A0BC8B58419A99999997FD1841CDCCCCCCBE8B584166666666EAFD1841CDCCCC0CC18B5841;;;;;;;;333220088;333220088;;;LINESTRING(409422.4 6434546.5,409445.9 6434555.2,409466.6 6434564.2)
66cdf85c9b9b7a224ed44ead407dce26;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543925;0102000000040000003333333353FD18419A999939BA8B58413333333381FD1841CDCCCC8CBC8B584100000000B0FD18419A999999BE8B584166666666EAFD1841CDCCCC0CC18B5841;;;;;;;;333220088;333220088;;;LINESTRING(409428.8 6434536.9,409440.3 6434546.2,409452 6434554.4,409466.6 6434564.2)
e3d8718760a6e82ab3732b4af978c591;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543924;010200000003000000CDCCCCCCE2FC18419A999919B28B5841333333330FFD184133333353B58B58419A99999917FD1841000000C0B58B5841;;;;;;;;333220088;333220088;;;LINESTRING(409400.7 6434504.4,409411.8 6434517.3,409413.9 6434519)
a71684583fc9e00fbc223ae6069f1fa6;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543891;01020000000C0000009A99999901FD184100000000BD8B584133333333F7FC1841CDCCCCACBC8B58419A999999EDFC184133333333BC8B584100000000E6FC1841000000A0BB8B5841CDCCCCCCE0FC18419A9999F9BA8B584133333333DDFC184166666646BA8B584100000000DCFC1841CDCCCC8CB98B5841CDCCCCCCDCFC1841CDCCCCCCB88B584166666666E0FC18419A999919B88B58419A999999E5FC184133333373B78B584133333333EDFC1841000000E0B68B584166666666F6FC184166666666B68B5841;;;;;;;;333220088;333220088;;;LINESTRING(409408.4 6434548,409405.8 6434546.7,409403.4 6434544.8,409401.5 6434542.5,409400.2 6434539.9,409399.3 6434537.1,409399 6434534.2,409399.2 6434531.2,409400.1 6434528.4,409401.4 6434525.8,409403.3 6434523.5,409405.6 6434521.6)
9f76dc549c03f8d1166e887b08ad8887;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543865;01020000000300000000000000B6FF184133333353D98B5841666666666CFF1841CDCCCC8CD48B584133333333F1FE1841CDCCCCECCC8B5841;;;;;;;;333220088;333220088;;;LINESTRING(409581.5 6434661.3,409563.1 6434642.2,409532.3 6434611.7)
43efa387e46097f0ba654cfac6110073;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543862;01020000000500000033333333F1FE1841CDCCCCECCC8B584100000000E4FE18419A999919CC8B58419A9999998DFE18419A999979C78B5841333333333DFE18419A999919C48B584166666666EAFD1841CDCCCC0CC18B5841;;;;;;;;333220088;333220088;;;LINESTRING(409532.3 6434611.7,409529 6434608.4,409507.4 6434589.9,409487.3 6434576.4,409466.6 6434564.2)
5d6dcd02a5b0ee96c124daf0243d0e22;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543609;01020000000A000000000000000C0A194166666646538C584133333333A1091941666666264F8C58416666666612091941000000E0498C584133333333CD081941333333B3478C5841000000007A081941333333D3448C58419A9999993F0819419A9999B9428C58419A9999990908194166666666408C584133333333C1071941000000403D8C58419A9999997D071941666666063A8C5841CDCCCCCC0C071941333333B3338C5841;;;;;;;;333220088;333220088;;;LINESTRING(410243 6435149.1,410216.3 6435132.6,410180.6 6435111.5,410163.3 6435102.8,410142.5 6435091.3,410127.9 6435082.9,410114.4 6435073.6,410096.3 6435061,410079.4 6435048.1,410051.2 6435022.8)
b53ffd56da2eef98c311e7957b44a073;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543601;010200000003000000CDCCCCCC0C071941333333B3338C584133333333CF05194100000080238C584100000000F604194133333313188C5841;;;;;;;;333220088;333220088;;;LINESTRING(410051.2 6435022.8,409971.8 6434958,409917.5 6434912.3)
66894505ba7f0eecd772212cce9881cb;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543600;010200000003000000CDCCCCCC3A0B19419A9999595F8C58419A999999270B1941666666865E8C58419A9999996D0A194100000020578C5841;;;;;;;;333220088;333220088;;;LINESTRING(410318.7 6435197.4,410313.9 6435194.1,410267.4 6435164.5)
3418cadad07cc11adb93765a75e50333;dbcaff577daef57c32505302ec9cefd8;;;TRONROUT0000000002543595;01020000000200000000000000F604194133333313188C58410000000018041941666666660C8C5841;;;;;;;;333220088;333220088;;;LINESTRING(409917.5 6434912.3,409862 6434865.6)
